item word word_untagged logFreq orthN length consistency AoA phonemeN
5493 thy thy 0.629285 5 3 1 5 2
5494 thyme thyme 0.089443 2 5 1 14 3
5495 thymes thyme 0.05 2 6 1 14 4
5496 ti ti 0.204939 4 2 0.666667 14 2
5497 tic tic 0.05 4 3 0.5 14 3
5498 tick tick 0.223607 13 4 1 14 3
5499 ticked tick 0.1 5 6 1 14 4
5500 ticks tick 0.189737 10 5 1 12 4
5501 tics tic 0.05 5 4 1 14 4
5502 tide tide 0.562139 11 4 1 5 3
5503 tides tide 0.469042 8 5 1 5 4
5504 tie tie 0.684105 12 3 1 4 2
5505 tied tie 0.870632 5 4 1 3 3
5506 tier tier 0.1 4 4 1 14 3
5507 tiers tier 0.05 2 5 1 14 4
5508 ties tie 0.412311 13 4 1 7 3
5509 tiff tiff 0.05 3 4 1 14 3
5510 tiffs tiff 0.05 0 5 1 14 4
5511 tight tight 0.644981 7 5 1 3 3
5512 tights tights 0.089443 6 6 1 14 4
5513 tike tike 0.05 13 4 1 14 3
5514 tile tile 0.244949 14 4 1 10 3
5515 tiles tile 0.296648 10 5 1 8 4
5516 tilt tilt 0.232379 10 4 1 9 4
5517 tilth tilth 0.05 1 5 1 14 4
5518 time time 1 11 4 1 1 3
5519 times time 1 8 5 1 2 4
5520 tin tin 0.637181 15 3 1 4 3
5521 tine tine 0.05 17 4 1 14 3
5522 tines tine 0.1 13 5 1 14 4
5523 tinge tinge 0.063246 3 5 1 14 4
5524 tins tin 0.118322 16 4 1 14 4
5525 tint tint 0.089443 9 4 0.923077 14 4
5526 tints tint 0.118322 7 5 0.9 14 5
5527 tip tip 0.697137 15 3 1 4 3
5528 tips tip 0.409878 14 4 1 5 4
5529 tire tire 0.419524 13 4 1 6 3
5530 tired tire 0.960208 3 5 1 2 4
5531 tires tire 0.412311 10 5 1 5 4
5532 tit tit 0.05 16 3 1 14 3
5533 tithe tithe 0.05 2 5 0.6 14 3
5534 tithes tithe 0.05 0 6 1 14 4
5535 tits tit 0.05 14 4 0.952381 14 4
5536 to to 1 9 2 0.25 1 2
5537 toad toad 0.412311 6 4 0.833333 6 3
5538 toads toad 0.4219 4 5 1 12 4
5539 toast toast 0.337639 3 5 1 5 4
5540 toasts toast 0.089443 3 6 1 14 5
5541 toe toe 0.409878 16 3 0.888889 6 2
5542 toes toe 0.581378 16 4 0.818182 4 3
5543 toff toff 0.05 2 4 1 14 3
5544 toil toil 0.228035 8 4 1 10 3
5545 toils toil 0.07746 7 5 1 14 4
5546 told tell 1 9 4 1 2 4
5547 toll toll 0.256905 11 4 0.7 10 3
5548 tolls toll 0.126491 9 5 0.7 10 4
5549 tom tom 0.063246 11 3 0.666667 2 3
5550 tomb tomb 0.236643 4 4 0.4 7 3
5551 tombs tomb 0.240832 4 5 0.5 8 4
5552 tome tome 0.05 12 4 0.75 14 3
5553 tomes tome 0.05 7 5 0.857143 14 4
5554 ton ton 0.293258 17 3 0.375 9 3
5555 tone tone 0.98387 15 4 0.888889 4 3
5556 tones tone 0.74162 7 5 1 7 4
5557 tongue tongue 0.749667 0 6 1 4 4
5558 tongues tongue 0.309839 0 7 1 8 5
5559 tons ton 0.560357 15 4 0.4 5 4
5560 too too 1 16 3 1 1 2
5561 took take 1 8 4 0.833333 2 3
5562 tool tool 0.60663 8 4 0.888889 5 3
5563 tools tool 0.870632 6 5 0.875 4 4
5564 toot toot 0.173205 13 4 0.833333 14 3
5565 tooth tooth 0.426615 3 5 0.75 5 3
5566 top top 1 19 3 1 2 3
5567 tope tope 0.05 14 4 1 14 3
5568 tops top 0.572713 21 4 1 5 4
5569 toque toque 0.05 0 5 1 14 3
5570 tor tor 0.05 11 3 1 14 3
5571 torch torch 0.236643 2 5 1 7 4
5572 tore tear 0.389872 17 4 1 5 3
5573 torque torque 0.1 0 6 1 12 4
5574 torques torque 0.063246 0 7 1 14 5
5575 tors tor 0.05 10 4 1 14 4
5576 tort tort 0.05 9 4 1 11 4
5577 torts tort 0.05 3 5 1 14 5
5578 tosh tosh 0.05 4 4 1 14 3
5579 toss toss 0.340588 13 4 0.909091 10 3
5580 tossed toss 0.531037 0 6 1 4 4
5581 tot tot 0.063246 20 3 1 14 3
5582 tote tote 0.118322 11 4 1 14 3
5583 tots tot 0.05 16 4 1 14 4
5584 touch touch 0.929516 5 5 0.125 3 3
5585 touched touch 0.629285 1 7 0.333333 4 4
5586 tough tough 0.588218 5 5 0.333333 5 3
5587 tour tour 0.319374 6 4 0.333333 6 3
5588 tours tour 0.118322 4 5 0.375 12 4
5589 tout tout 0.05 9 4 1 14 3
5590 tow tow 0.256905 19 3 0.62963 10 2
5591 towed tow 0.189737 2 5 0.75 11 3
5592 town town 1 3 4 0.888889 2 3
5593 towns town 0.820975 1 5 0.857143 4 4
5594 tows tow 0.063246 14 4 0.684211 14 3
5595 toy toy 0.54037 14 3 1 5 2
5596 toys toy 0.438178 10 4 1 5 3
5597 trace trace 0.549545 6 5 1 5 4
5598 traced trace 0.309839 0 6 1 8 5
5599 track track 0.789937 6 5 1 3 4
5600 tracks track 0.658787 4 6 1 4 5
5601 tract tract 0.219089 4 5 1 10 5
5602 tracts tract 0.189737 2 6 1 11 6
5603 trad trad 0.05 6 4 0.842105 14 4
5604 trade trade 0.978775 2 5 1 4 4
5605 trades trade 0.194936 1 6 1 9 5
5606 trail trail 0.796241 4 5 1 3 4
5607 trails trail 0.407431 3 6 1 5 5
5608 train train 1 6 5 1 2 4
5609 trained train 0.589915 1 7 1 5 5
5610 trains train 0.613188 6 6 1 5 5
5611 trait trait 0.228035 3 5 1 7 4
5612 traits trait 0.244949 3 6 1 5 5
5613 tram tram 0.05 9 4 1 14 4
5614 tramp tramp 0.282843 2 5 0.933333 11 5
5615 tramped tramp 0.161245 1 7 1 12 6
5616 tramps tramp 0.089443 2 6 0.909091 14 6
5617 trance trance 0.126491 1 6 1 13 5
5618 trap trap 0.551362 6 4 0.958333 4 4
5619 traps trap 0.325576 4 5 1 6 5
5620 trash trash 0.2 2 5 0.84 5 4
5621 tray tray 0.354965 9 4 0.933333 5 3
5622 trays tray 0.194936 5 5 0.857143 7 4
5623 tread tread 0.173205 4 5 0.571429 12 4
5624 treads tread 0.1 4 6 0.5 14 5
5625 treat treat 0.475395 2 5 0.842105 5 4
5626 treats treat 0.178885 1 6 0.875 11 5
5627 tree tree 1 4 4 1 2 3
5628 trees tree 1 4 5 1 2 4
5629 trek trek 0.089443 1 4 1 14 4
5630 treks trek 0.063246 3 5 1 14 5
5631 trench trench 0.184391 4 6 1 11 5
5632 trend trend 0.232379 1 5 1 10 5
5633 trends trend 0.167332 1 6 1 10 6
5634 tress tress 0.063246 7 5 1 14 4
5635 trews trews 0.05 5 5 0.642857 14 4
5636 trial trial 0.509902 1 5 1 5 4
5637 trials trial 0.223607 1 6 1 9 5
5638 tribe tribe 0.581378 4 5 1 5 4
5639 tribes tribe 0.619677 2 6 1 5 5
5640 trick trick 0.614817 6 5 1 4 4
5641 tricks trick 0.527257 4 6 1 5 5
5642 tried try 1 5 5 1 2 4
5643 tries try 0.495984 9 5 1 5 4
5644 trig trig 0.05 5 4 1 14 4
5645 trigs trig 0.05 5 5 1 14 5
5646 trike trike 0.05 3 5 1 14 4
5647 trill trill 0.063246 6 5 1 14 4
5648 trills trill 0.05 5 6 1 14 5
5649 trim trim 0.384708 6 4 1 7 4
5650 trimmed trim 0.256905 0 7 1 8 5
5651 trims trim 0.063246 4 5 1 14 5
5652 trip trip 1 5 4 1 2 4
5653 tripe tripe 0.063246 6 5 1 14 4
5654 tripes tripe 0.05 2 6 1 14 5
5655 trips trip 0.551362 7 5 1 5 5
5656 trite trite 0.05 4 5 0.928571 14 4
5657 troll troll 0.134164 1 5 0.7 14 4
5658 trolls troll 0.161245 1 6 0.7 14 5
5659 troop troop 0.264575 1 5 1 8 4
5660 troops troops 0.611555 1 6 1 5 5
5661 trope trope 0.05 3 5 1 14 4
5662 trot trot 0.232379 3 4 1 11 4
5663 troth troth 0.05 5 5 0.857143 14 4
5664 trots trot 0.109545 2 5 1 14 5
5665 trough trough 0.214476 0 6 0.222222 7 4
5666 troughs trough 0.118322 0 7 0.5 14 5
5667 trounce trounce 0.05 0 7 1 14 5
5668 troupe troupe 0.134164 0 6 1 14 4
5669 troupes troupe 0.05 0 7 1 14 5
5670 trout trout 0.325576 1 5 1 9 4
5671 trouts trout 0.05 0 6 1 14 5
5672 trove trove 0.05 4 5 0.642857 14 4
5673 troy troy 0.05 2 4 1 8 3
5674 troys troy 0.05 2 5 1 14 4
5675 truce truce 0.126491 2 5 1 10 4
5676 truck truck 0.905538 4 5 0.9375 2 4
5677 trucks truck 0.646529 3 6 1 4 5
5678 trudge trudge 0.089443 1 6 1 14 4
5679 trudged trudge 0.252982 0 7 1 9 5
5680 true TRUE 1 1 4 0.777778 14 3
5681 trump trump 0.05 3 5 1 14 5
5682 trumped trump 0.05 2 7 1 14 6
5683 trumps trump 0.05 3 6 1 14 6
5684 trunk trunk 0.609918 2 5 1 4 5
5685 trunks trunk 0.397492 1 6 1 5 6
5686 truss truss 0.161245 2 5 1 14 4
5687 trust trust 0.453872 3 5 1 5 5
5688 trusts trust 0.07746 2 6 1 11 6
5689 truth truth 0.655744 1 5 1 4 4
5690 truths truth 0.154919 0 6 1 10 5
5691 try try 1 7 3 1 2 3
5692 tryst tryst 0.05 1 5 1 14 5
5693 trysts tryst 0.05 1 6 1 14 6
5694 tsar tsar 0.05 1 4 0.928571 13 3
5695 tsars tsar 0.063246 1 5 0.916667 14 4
5696 tub tub 0.387298 12 3 1 5 3
5697 tube tube 1 3 4 0.5 4 3
5698 tubes tube 0.594979 2 5 0.5 5 4
5699 tubs tub 0.109545 12 4 1 14 4
5700 tuck tuck 0.161245 11 4 0.9375 11 3
5701 tucked tuck 0.334664 4 6 1 5 4
5702 tucks tuck 0.126491 10 5 1 14 4
5703 tues tue 0.05 10 4 0.875 14 3
5704 tuft tuft 0.126491 0 4 1 14 4
5705 tufts tuft 0.154919 0 5 1 14 5
5706 tug tug 0.264575 15 3 1 9 3
5707 tugged tug 0.268328 3 6 1 14 4
5708 tugs tug 0.209762 11 4 1 14 4
5709 tulle tulle 0.05 0 5 1 14 3
5710 tulles tulle 0.05 0 6 1 14 4
5711 tun tun 0.05 15 3 1 14 3
5712 tune tune 0.78613 7 4 1 5 3
5713 tunes tune 0.397492 6 5 1 11 4
5714 tuns tun 0.05 15 4 1 14 4
5715 tup tup 0.05 10 3 1 14 3
5716 turd turd 0.05 4 4 1 14 4
5717 turf turf 0.219089 3 4 1 10 4
5718 turfs turf 0.05 3 5 1 14 5
5719 turn turn 1 5 4 1 2 4
5720 turned turn 1 1 6 1 2 5
5721 turns turn 0.938083 5 5 1 3 5
5722 turps turps 0.05 3 5 1 14 5
5723 tush tush 0.05 9 4 0.1875 14 3
5724 tusk tusk 0.1 7 4 1 14 4
5725 tusks tusk 0.275681 6 5 1 12 5
5726 tux tux 0.05 5 3 1 14 4
5727 twain twain 0.118322 2 5 1 8 4
5728 twains twain 0.05 1 6 1 14 5
5729 tweed tweed 0.109545 1 5 1 14 4
5730 tweeds tweeds 0.063246 1 6 1 14 5
5731 tweet tweet 0.05 2 5 1 14 4
5732 tweets tweet 0.05 1 6 1 14 5
5733 twice twice 0.894427 1 5 1 3 4
5734 twig twig 0.248998 4 4 1 5 4
5735 twigs twig 0.36606 3 5 1 5 5
5736 twin twin 0.357771 3 4 1 6 4
5737 twine twine 0.194936 3 5 1 14 4
5738 twinge twinge 0.063246 1 6 1 14 5
5739 twins twin 0.36606 2 5 1 6 5
5740 twirl twirl 0.109545 1 5 1 14 5
5741 twirled twirl 0.141421 1 7 1 14 6
5742 twirls twirl 0.089443 1 6 1 14 6
5743 twist twist 0.402492 0 5 0.9 6 5
5744 twists twist 0.189737 0 6 0.875 12 6
5745 twit twit 0.05 2 4 1 14 4
5746 twitch twitch 0.109545 1 6 1 12 5
5747 twitched twitch 0.148324 0 8 1 14 6
5748 tyke tyke 0.05 4 4 1 14 3
5749 tykes tyke 0.05 3 5 1 14 4
5750 type type 1 3 4 1 4 3
5751 types type 0.817313 2 5 1 5 4
5752 ump ump 0.05 2 3 1 14 3
5753 umps ump 0.05 1 4 1 14 4
5754 up up 1 1 2 1 1 2
5755 urge urge 0.240832 0 4 1 8 3
5756 urged urge 0.384708 0 5 1 5 4
5757 urn urn 0.063246 0 3 1 14 3
5758 urns urn 0.05 0 4 1 14 4
5759 us us 1 2 2 0.75 2 2
5760 use use 1 0 3 0.6 2 2
5761 used use 1 0 4 1 2 3
5762 vague vague 0.244949 1 5 1 7 3
5763 vain vain 0.325576 5 4 1 7 3
5764 vale vale 0.109545 13 4 1 14 3
5765 vales vale 0.063246 10 5 1 14 4
5766 valse valse 0.05 2 5 1 14 4
5767 valve valve 0.282843 4 5 1 10 4
5768 valves valve 0.32249 3 6 1 10 5
5769 vamp vamp 0.05 6 4 0.933333 14 4
5770 vamps vamp 0.05 4 5 0.909091 14 5
5771 van van 0.264575 8 3 0.882353 9 3
5772 vane vane 0.264575 12 4 1 14 3
5773 vanes vane 0.167332 9 5 1 12 4
5774 vans van 0.1 6 4 0.909091 14 4
5775 vase vase 0.236643 8 4 0.714286 10 3
5776 vast vast 0.783581 11 4 1 5 4
5777 vat vat 0.089443 15 3 0.888889 14 3
5778 vats vat 0.118322 11 4 1 14 4
5779 vault vault 0.178885 2 5 1 10 4
5780 vaults vault 0.063246 1 6 1 12 5
5781 vaunt vaunt 0.05 6 5 1 14 4
5782 veal veal 0.204939 10 4 1 14 3
5783 veals veal 0.05 9 5 1 14 4
5784 veer veer 0.05 7 4 1 14 3
5785 veered veer 0.07746 3 6 1 14 4
5786 veers veer 0.063246 5 5 1 14 4
5787 veil veil 0.167332 2 4 1 8 3
5788 veils veil 0.118322 2 5 1 11 4
5789 vein vein 0.240832 3 4 0.5 11 3
5790 veins vein 0.397492 2 5 0.666667 6 4
5791 veld veld 0.089443 5 4 1 14 4
5792 veldt veldt 0.134164 0 5 1 14 4
5793 veldts veldt 0.05 0 6 1 14 5
5794 vend vend 0.05 9 4 1 14 4
5795 vent vent 0.178885 11 4 1 10 4
5796 vents vent 0.063246 5 5 1 12 5
5797 verb verb 1 1 4 1 5 4
5798 verbs verb 1 1 5 1 6 5
5799 verge verge 0.089443 4 5 1 11 4
5800 verse verse 0.483735 3 5 1 9 4
5801 verve verve 0.07746 4 5 1 14 4
5802 verves verve 0.05 2 6 1 14 5
5803 vest vest 0.204939 11 4 1 14 4
5804 vests vest 0.05 7 5 1 14 5
5805 vet vet 0.089443 15 3 1 14 3
5806 vetch vetch 0.05 3 5 1 14 4
5807 vets vet 0.05 8 4 1 14 4
5808 vex vex 0.05 3 3 1 14 4
5809 vexed vex 0.1 0 5 1 14 5
5810 vice vice 0.167332 7 4 1 9 3
5811 vie vie 0.05 6 3 1 14 2
5812 vied vie 0.089443 5 4 1 14 3
5813 vies vie 0.05 7 4 1 14 3
5814 view view 0.886566 2 4 1 4 2
5815 views view 0.483735 0 5 1 6 3
5816 vile vile 0.134164 12 4 1 14 3
5817 vim vim 0.05 5 3 1 14 3
5818 vims vim 0.05 3 4 1 14 4
5819 vine vine 0.256905 12 4 1 11 3
5820 vines vine 0.363318 7 5 1 5 4
5821 vise vise 0.316228 6 4 0.25 14 3
5822 vogue vogue 0.063246 2 5 1 14 3
5823 vogues vogue 0.05 1 6 1 14 4
5824 voice voice 1 1 5 1 2 3
5825 void void 0.173205 0 4 1 10 3
5826 voids void 0.05 0 5 1 14 4
5827 voile voile 0.063246 1 5 1 14 3
5828 voiles voile 0.05 0 6 1 14 4
5829 vole vole 0.05 11 4 1 14 3
5830 voles vole 0.05 9 5 1 14 4
5831 volt volt 0.109545 5 4 1 14 4
5832 volts volt 0.178885 4 5 1 12 5
5833 vote vote 0.626099 7 4 1 5 3
5834 votes vote 0.328634 5 5 1 8 4
5835 vouch vouch 0.063246 3 5 0.875 14 3
5836 vouched vouch 0.05 1 7 0.666667 14 4
5837 vow vow 0.148324 10 3 0.37037 12 2
5838 vowed vow 0.126491 2 5 0.25 10 3
5839 vows vow 0.1 5 4 0.315789 14 3
5840 wad wad 0.07746 18 3 0.157895 14 3
5841 wade wade 0.2 11 4 1 12 3
5842 wades wade 0.1 6 5 1 14 4
5843 waft waft 0.07746 8 4 0.111111 14 4
5844 wag wag 0.089443 19 3 1 14 3
5845 wage wage 0.272029 12 4 1 8 3
5846 wagged wag 0.223607 4 6 1 14 4
5847 wags wag 0.05 14 4 1 14 4
5848 waif waif 0.089443 3 4 1 14 3
5849 waifs waif 0.05 3 5 1 14 4
5850 wail wail 0.184391 15 4 1 14 3
5851 wailed wail 0.223607 4 6 1 14 4
5852 wails wail 0.063246 14 5 1 14 4
5853 wain wain 0.05 9 4 1 14 3
5854 wains wain 0.05 7 5 1 14 4
5855 waist waist 0.4 2 5 1 5 4
5856 waists waist 0.109545 1 6 1 14 5
5857 wait wait 1 11 4 1 2 3
5858 waits wait 0.236643 10 5 1 12 4
5859 waive waive 0.05 0 5 1 14 3
5860 waived waive 0.05 2 6 1 14 4
5861 waives waive 0.05 1 6 1 14 4
5862 wake wake 0.475395 16 4 1 4 3
5863 wakes wake 0.214476 14 5 1 14 4
5864 wale wale 0.05 18 4 1 14 3
5865 wales wale 0.05 16 5 1 8 4
5866 walk walk 1 5 4 1 2 4
5867 walked walk 1 2 6 1 2 5
5868 walks walk 0.52915 4 5 1 5 5
5869 wall wall 1 13 4 0.933333 2 3
5870 walls wall 0.977753 11 5 1 3 4
5871 waltz waltz 0.240832 0 5 1 14 5
5872 wan wan 0.063246 17 3 0.117647 14 3
5873 wand wand 0.154919 11 4 0.0769231 14 4
5874 wands wand 0.063246 9 5 0.1 14 5
5875 wane wane 0.1 18 4 1 14 3
5876 waned wane 0.1 1 5 1 14 4
5877 wanes wane 0.063246 16 5 1 14 4
5878 wank wank 0.05 11 4 1 14 4
5879 want want 1 12 4 0.1 1 4
5880 wants want 0.960208 10 5 1 2 5
5881 war war 1 16 3 0.0714286 3 3
5882 ward ward 0.178885 14 4 0.1 7 4
5883 wards ward 0.07746 11 5 0.125 11 5
5884 ware ware 0.134164 24 4 0.9 14 3
5885 wares wares 0.194936 17 5 0.941176 10 4
5886 warm warm 1 10 4 0.285714 2 4
5887 warmth warmth 0.473286 0 6 1 5 5
5888 warmths warmth 0.05 0 7 1 14 6
5889 warn warn 0.343511 12 4 0.2 5 4
5890 warned warn 0.449444 3 6 1 5 5
5891 warns warn 0.173205 10 5 1 12 5
5892 warp warp 0.161245 9 4 0.2 10 4
5893 warped warp 0.118322 1 6 1 14 5
5894 warps warp 0.05 6 5 1 14 5
5895 wars war 0.438178 16 4 0.0833333 5 4
5896 wart wart 0.1 18 4 0.142857 14 4
5897 warts wart 0.089443 12 5 0.2 14 5
5898 was be 1 12 3 0.285714 1 3
5899 was be 1 12 3 0.285714 1 3
5900 wash wash 0.70993 11 4 0.16 3 3
5901 washed wash 0.678233 4 6 0.230769 4 4
5902 wasp wasp 0.252982 6 4 0.142857 14 4
5903 wasps wasp 0.173205 5 5 0.142857 11 5
5904 waste waste 0.618061 5 5 0.857143 4 4
5905 wastes waste 0.379473 5 6 0.833333 5 5
5906 watch watch 1 8 5 0.166667 2 4
5907 watched watch 1 1 7 0.25 2 5
5908 watt watt 0.05 4 4 1 10 3
5909 watts watt 0.118322 3 5 1 13 4
5910 wave wave 0.797496 15 4 0.882353 4 3
5911 waves wave 1 12 5 1 3 4
5912 wax wax 0.503984 11 3 1 5 4
5913 way way 1 20 3 0.933333 1 2
5914 ways way 1 11 4 0.857143 2 3
5915 we we 1 3 2 0.833333 1 2
5916 weak weak 0.7 8 4 0.866667 4 3
5917 weal weal 0.05 13 4 1 14 3
5918 weald weald 0.05 1 5 1 14 4
5919 wealds weald 0.05 0 6 1 14 5
5920 weals weal 0.05 11 5 1 14 4
5921 wealth wealth 0.563915 1 6 1 6 4
5922 wealths wealth 0.05 1 7 1 14 5
5923 wean wean 0.05 8 4 1 14 3
5924 weaned wean 0.07746 1 6 1 14 4
5925 weans wean 0.05 7 5 1 14 4
5926 wear wear 1 15 4 0.277778 2 3
5927 wears wear 0.384708 10 5 0.307692 5 4
5928 weave weave 0.325576 2 5 1 7 3
5929 weaves weave 0.154919 3 6 1 14 4
5930 web web 0.479583 7 3 1 6 3
5931 webs web 0.244949 4 4 1 12 4
5932 wed wed 0.161245 14 3 1 14 3
5933 wed wed 0.161245 14 3 1 14 3
5934 wedge wedge 0.260768 3 5 1 8 3
5935 weds wed 0.05 4 4 1 14 4
5936 wee wee 0.178885 14 3 1 14 2
5937 weed weed 0.282843 12 4 1 7 3
5938 weeds weed 0.458258 10 5 1 5 4
5939 week week 1 8 4 1 2 3
5940 weeks week 1 6 5 1 2 4
5941 weep weep 0.268328 8 4 1 12 3
5942 weeps weep 0.07746 7 5 1 14 4
5943 weft weft 0.063246 9 4 1 14 4
5944 wefts weft 0.05 1 5 1 14 5
5945 weigh weigh 0.630872 1 5 1 5 2
5946 weight weight 1 2 6 0.75 3 3
5947 weights weight 0.325576 1 7 0.75 6 4
5948 weir weir 0.063246 3 4 1 14 3
5949 weird weird 0.252982 1 5 1 9 4
5950 weirs weir 0.05 4 5 1 14 4
5951 weld weld 0.126491 9 4 1 14 4
5952 welds weld 0.063246 3 5 1 14 5
5953 well well 1 14 4 1 1 3
5954 welsh welsh 0.05 0 5 1 11 4
5955 welt welt 0.05 12 4 1 14 4
5956 welts welt 0.063246 7 5 1 14 5
5957 wen wen 0.05 19 3 1 14 3
5958 wench wench 0.07746 3 5 1 14 4
5959 wend wend 0.089443 13 4 1 14 4
5960 wens wen 0.05 14 4 1 14 4
5961 went go 1 17 4 1 1 4
5962 wept weep 0.31305 6 4 1 7 4
5963 were be 1 5 4 0.142857 1 3
5964 west west 1 13 4 1 3 4
5965 wet wet 0.91433 19 3 1 2 3
5966 whack whack 0.148324 2 5 1 14 3
5967 whacked whack 0.05 0 7 1 14 4
5968 whacks whack 0.063246 1 6 1 14 4
5969 whale whale 0.74027 3 5 1 5 3
5970 wham wham 0.118322 4 4 1 14 3
5971 wharf wharf 0.289828 0 5 0.666667 11 4
5972 wharves wharf 0.161245 0 7 0.25 12 5
5973 what what 1 6 4 0.037037 1 3
5974 wheat wheat 0.827043 1 5 0.842105 4 3
5975 wheats wheat 0.05 1 6 0.875 14 4
5976 wheel wheel 0.91433 0 5 1 3 3
5977 wheels wheel 0.757628 0 6 1 2 4
5978 wheeze wheeze 0.063246 0 6 1 14 3
5979 wheezed wheeze 0.089443 0 7 1 14 4
5980 whelp whelp 0.05 0 5 1 14 4
5981 whelps whelp 0.05 0 6 1 14 5
5982 when when 1 5 4 1 1 3
5983 whence whence 0.167332 1 6 1 10 4
5984 where where 1 2 5 0.428571 1 3
5985 whet whet 0.063246 4 4 1 14 3
5986 whey whey 0.194936 3 4 0.875 14 2
5987 wheys whey 0.05 0 5 0.666667 14 3
5988 which which 1 0 5 1 2 3
5989 whiff whiff 0.109545 0 5 1 14 3
5990 whiffs whiff 0.05 0 6 1 14 4
5991 whig whig 0.05 6 4 1 12 3
5992 whigs whig 0.05 4 5 1 14 4
5993 while while 1 4 5 1 2 3
5994 whim whim 0.07746 8 4 1 14 3
5995 whims whim 0.05 4 5 1 14 4
5996 whin whin 0.063246 11 4 1 14 3
5997 whine whine 0.161245 5 5 1 14 3
5998 whined whine 0.118322 1 6 1 14 4
5999 whines whine 0.05 3 6 1 14 4
6000 whip whip 0.45607 9 4 1 5 3
6001 whipped whip 0.343511 0 7 1 5 4
6002 whips whip 0.184391 6 5 1 12 4
6003 whir whir 0.1 7 4 1 14 3
6004 whirl whirl 0.228035 2 5 1 12 4
6005 whirled whirl 0.354965 0 7 1 7 5
6006 whirls whirl 0.141421 1 6 1 14 5
6007 whirs whir 0.05 6 5 1 14 4
6008 whisk whisk 0.154919 1 5 1 14 4
6009 whisked whisk 0.126491 0 7 1 14 5
6010 whisks whisk 0.07746 0 6 1 14 5
6011 whist whist 0.1 3 5 0.9 14 4
6012 whit whit 0.063246 12 4 1 14 3
6013 white white 1 4 5 0.928571 2 3
6014 whits whit 0.05 9 5 0.952381 14 4
6015 whiz whiz 0.2 6 4 1 14 3
6016 whizzed whiz 0.148324 0 7 1 14 4
6017 who who 1 2 3 0.25 1 2
6018 whole whole 1 5 5 1 2 3
6019 whom whom 0.852056 3 4 0.166667 4 3
6020 whoop whoop 0.194936 0 5 1 14 3
6021 whop whop 0.109545 4 4 1 14 3
6022 whore whore 0.05 6 5 1 14 3
6023 whores whore 0.05 3 6 1 14 4
6024 whorl whorl 0.05 2 5 1 14 4
6025 whorls whorl 0.05 2 6 1 14 5
6026 whose whose 1 4 5 0.166667 4 3
6027 wick wick 0.141421 11 4 1 12 3
6028 wicks wick 0.07746 9 5 1 14 4
6029 wide wide 1 13 4 1 2 3
6030 width width 0.545894 0 5 1 6 4
6031 widths width 0.2 0 6 1 14 5
6032 wield wield 0.07746 2 5 1 14 4
6033 wife wife 1 9 4 1 2 3
6034 wig wig 0.148324 10 3 1 12 3
6035 wight wight 0.05 7 5 1 14 3
6036 wights wight 0.05 6 6 1 14 4
6037 wigs wig 0.1 9 4 1 14 4
6038 wild wild 1 7 4 0.75 2 4
6039 wile wile 0.05 17 4 1 14 3
6040 wiles wiles 0.089443 12 5 1 14 4
6041 will will 1 15 4 1 1 3
6042 willed will 0.089443 2 6 1 12 4
6043 wills will 0.126491 13 5 1 11 4
6044 wilt wilt 0.228035 12 4 1 12 4
6045 wilts wilt 0.05 8 5 1 14 5
6046 win win 0.824621 13 3 1 3 3
6047 wince wince 0.089443 3 5 1 14 4
6048 winced wince 0.126491 2 6 1 14 5
6049 winch winch 0.089443 6 5 1 14 4
6050 wind wind 1 13 4 0.111111 2 4
6051 winds wind 0.856738 9 5 0.142857 4 5
6052 wine wine 0.464758 19 4 1 5 3
6053 wines wine 0.2 14 5 1 10 4
6054 wing wing 0.560357 9 4 1 5 4
6055 wings wing 1 7 5 1 3 5
6056 wink wink 0.268328 13 4 1 14 4
6057 winked wink 0.272029 2 6 1 14 5
6058 winks wink 0.07746 11 5 1 14 5
6059 wins win 0.316228 14 4 1 11 4
6060 wipe wipe 0.264575 8 4 1 8 3
6061 wiped wipe 0.397492 1 5 1 5 4
6062 wipes wipe 0.089443 6 5 1 14 4
6063 wire wire 1 15 4 1 4 3
6064 wires wire 0.640312 9 5 1 5 4
6065 wise wise 0.711337 10 4 0.75 4 3
6066 wish wish 1 7 4 1 2 3
6067 wished wish 0.719722 1 6 1 3 4
6068 wisp wisp 0.109545 4 4 1 14 4
6069 wisps wisp 0.126491 2 5 1 14 5
6070 wit wit 0.252982 13 3 1 10 3
6071 witch witch 0.466905 6 5 1 5 4
6072 with with 1 3 4 1 1 3
6073 withe withe 0.05 2 5 0.6 14 3
6074 wits wit 0.264575 11 4 0.952381 9 4
6075 wives wife 0.368782 11 5 0.916667 6 4
6076 woad woad 0.05 6 4 0.833333 14 3
6077 woads woad 0.05 6 5 1 14 4
6078 woe woe 0.167332 9 3 0.888889 14 2
6079 woes woe 0.089443 7 4 0.818182 14 3
6080 woke wake 0.515752 8 4 1 3 3
6081 wolf wolf 0.527257 2 4 0.5 4 4
6082 wolves wolf 0.462601 0 6 1 5 5
6083 womb womb 0.089443 3 4 0.4 11 3
6084 wombs womb 0.05 3 5 0.5 14 4
6085 won win 0.944458 12 3 0.375 3 3
6086 wont wont 0.134164 4 4 0.666667 12 4
6087 woo woo 0.109545 11 3 1 14 2
6088 wood wood 1 10 4 0.363636 2 3
6089 woods wood 1 9 5 0.333333 2 4
6090 wooed woo 0.05 2 5 1 14 3
